tema,video_id,comentario,likes,autor,fonte
Novas regras CNH,UZpv03WjizA,"Mais acidentes acontecem, por causa dos bebados e dos viciados em drogas q dirigem a todo vapor. por aí.",0,@CYRU6217,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Acerto pra é bom mais pesquisa que foi o dono da lei cnh barato pra vc ñ vota no corrupto,1,@fabriciofe6929,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Essas 18h a pessoa pega no trânsito do dia a dia, ninguém vai sair dirigindo igual louco por aí. Até pq, se vc tomar multa com a provisória, você perde",0,@GuilhermeMartins-ln7ti,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,acabou de comprovar por conta própria que auto escola é inútil pra essa questão,0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,sugerir não faz nada... agir sim,0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"e desde quando ser barbeiro ou não, tem a ver com a transmissão?",0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Aliás vc tá na borda da terra plana e tá quase caindo no buraco 😂😂😂😂😂😂😂,0,@terezaflorentino6302,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,já está devolvendo o dinheiro que o bozo roubou,0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,o valor que ele quiser,0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"continuará tendo, só não terá mais um ano de prazo para concluir o processo todo",0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Projeto foi pelo deputado kim kataguiri. E aprovado por um corrupto do Lula.,0,@fabriciofe6929,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,valeu katia abreu,0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,AGORA ELES VEM COM NOTICIAS POSITIVAS PRO POVO PORQUE VAI VIR ANO DE ELEIÇÕES.....E CLARO O BRASILEIRO É TRO....😂😂😂😂😂 IRA CAIR E ESQUECER OS 3 ANOS DE ROU....DITADURA DA TOGA......PERDÃO DE AMIGOS DOS AMIGOS DO LULA E FORO DE SP E ASSIM VAI,0,@cantorpedroferreiraoficial,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Ótima notícia,1,@renatomelodecampos,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Projeto de Kim Kataguiri, obrigado kim",11,@guilhermewilyan2801,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,A esquerda trabalhando e a direita sabotando,0,@zebozamtrevi7044,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"É agora que já roubaram tanto durante anos, enfim, parece ser coisa boa.",0,@claytonmangabeira2510,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,A mesma coisa que distribuir arma de graça 😢,0,@didinhocleyton3045,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Pera, o toxicológico vai ou nao vai ser obrigatório?",0,@JeffersonDaniel999,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,FAZ O L DONOS DE AUTO ESCOLAS KKKKKKKKKKKKKKKKK,2,@WilliaRocha.,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Andei dez anos sem, ano passado resolvi fazer a auto escola feliz o que eu aprendi? Nada! So fui cobaia do instrutor testando  novas técnicas de baliza  kkkk",0,@Eletricajk,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Vai morrer gente pra caramba....,0,@luizhenriquepiza2995,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Ihuuuul!!! É lulaaaa!!! 🎉🎉🎉,0,@Kathleenoliveira15,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Parabéns ao KIM,1,@johnathamoura-i5r,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Eu sou um rachador.,0,@ChefeCharlieCavalo7045,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Excelente articulação de 4 anos do deputado Kim Kataguiri. Pelo menos algum bom.,0,@giovanigomes6650,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,🙏🏻🙏🏻🙏🏻🙏🏻🎉🎉🎉🎉🎉,0,@adrianatenorio4040,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Só lembrando que esta ideia de desburocratizar todo este processo é de Bolsonaro.,0,@fernandohenrique2687,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Antes tarde do que nunca!

Mas obviamente estão facilitando pq hje o difícil msm é ter um carro e manter ele. Além de que, as eleições estão chegando e querem mostrar serviço.",0,@Athaynaaraujoo,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Mais acidentes vão acontecer, o governo sentenciou as multas exorbitantes para os futuros sinistros que viram dos novos alunos. Ajuda de um lado  baixando valor e f*** de outro.
 2h de aula??? 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️",0,@K.ramires,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,🎉 PARABÉNS 🎉,0,@FranciscoJosedaSilvaJuniorJun,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Se com a autoescola e todo suporte que temos ainda acontece a falta de educação das pessoas e tantos sinistros acontecendo, mesmo habilitado as vezes o povo nao aplica o que aprendeu, imagine com 2 horas só  de estudo. O governo apoia a facilidade pq ele vai receber as multas em triplo ja que arrombam de um lado precisam repor de outro lado ne?!",0,@K.ramires,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"é só não ser criminoso que não será ""vítima da ditadura""",0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,projeto de katia abreu,1,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"parabéns, isso não faz o menor sentido",0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Mais tirou pelo menos? Porque andar de carro eu aprendi com 9 anos KKK auto escola realmente não ensina a andar no trânsito,ensina a passar no exame.",0,@jokergitattoo,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,o mesmo que hoje em dia,0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,excelente articulação de katia abreu,0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"de katia abreu, tirando que o bozo não fez nada",0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"""mais acidentes"" por qual motivo, exatamente?",0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,acabou de comprovar por conta própria que auto escola é inútil pra essa questão,0,@EvandroMesquita-sw6wm,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"​​ @EvandroMesquita-sw6wm  
Se eu cursar medicina, comprar  professores pra passar na facul, estudar de qualquer jeito passar na beirada e te atender futuramente voce ou seu filho  sem o mínimo de aplicação daquilo que eu aprendi, a faculdade vai ser culpada  se voce morrer por erro médico meu? Ou o errado da história foi o aluno , vulgo eu, que nao virou um bom profissional na área?",0,@K.ramires,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"​ @EvandroMesquita-sw6wm   entao deixa eu perguntar de novo, a auto escola é  inútil ou inútil são os condutores que nao aplicam o que aprenderam na autoescola? Voce ja fez autoescola Evandro ?",0,@K.ramires,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Faz o L bolsonarista kkkkk!,0,@tiagorodrigues2409,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Grande notícia 👏🏾,0,@ubiratamenezes5084,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Uai então aquela sacanagem que fazia com nós não era necessário ? Tempo para tirar taxas e mais taxas ... Então era pura pilantragem né ... Governo corrupto está fazendo isso só pra ganhar as eleições,0,@hjjf,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Pelo menos UMA coisa boa até que em fim.,0,@marcosgamesx,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Eh, mas e a quebra? Mudaram quem são os avaliadores? Pq são eles que fazem parte da máfia.",0,@abruxabaratuxa,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"A mudança de categoria sim teria que ficar mais barato, e o exame toxicológico valer pra todos...",0,@victorhugoguidoni4447,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Pelo amor de Deus, alguém tira essa dúvida! Posso tirar a carteira com moto elétrica? Tô falando de moto elétrica mesmo, não autopropelido, moto emplacada com velocidade máxima de 100km um exemplo é a moto que quero comprar, a YADEA KEENESS.",0,@luckluck44,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Finalmente vou poder tirar minha primeira carteira de motorista após anos sem poder custear isso devido aos altos valores,0,@skan90,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Graças ao KIM KATAGUIRE!!,1,@JotaSilvaYT,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,❤❤❤❤❤❤,0,@user-xs3ig4np5m,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Engraçado que dinheiro pra tirar a carteira ninguém tem,agora pra comprar um carro de 50 mil tem.",0,@luizmendes1584,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Bafo!,0,@procureporlives,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,LULA 2026,0,@AlessandreLeite,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Fim da mafia das auto escola,0,@AlessandreLeite,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Esse congresso é senado i imigrantes do povo não vai aprovar,0,@advaldocardosodossantos1416,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"BICHO PILANTRA ELE ROUBA INSS DEPOIS QUE METE O LOKO 
VOCES SABEM TUDO Q VEM DO GORVERNO N E FACIL VC VAI VER DE NOVO!!!",0,@brunobuzeira-1,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Sobre a FAKE NEWS que a direita inventou que essa proposta é de Kim Kataguiri, É MENTIRA‼
Kim apresentou uma proposta parecida em 2020, a PL 4474/2020, MAS ELA FOI ENGAVETADA, nunca foi para frente!!!
Essa mudança atual não tem nada a ver com o Kim. 
Ela foi feita com a aprovação do Conselho Nacional de Trânsito (Contran), que foi proposta pelo Ministerio dos Transportes com a aprovação do governo Lula, OU SEJA, NÃO FOI OS DEPUTADOS, FOI O GOVERNO QUE APROVOU!",2,@EdAlk,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Acredito que o caminho para quem é um bom instrutor vai ser dar aulas particulares, se for um bom profissional talvez até ganhei mais que na autoescola.",0,@TiagoS577,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Em compensação vai cobrar IPVA até de cadeira de rodas...,0,@anesantos4415,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Depois de 12 anos dirigindo sem carteira, agora eu vou tirar a minha",0,@siloesilva1403,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Pode chorar, poderoso chefinho",0,@nairocamilo,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Parabéns ao governo! Aparentemente uma boa medida. No entanto, nada valida algo melhor do que o tempo. Só o tempo vai revelar, de fato, se as alterações foram ideais.",0,@vitorgsouza22,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,PARABÉNS NOSSO PRESIDENTE LULA,0,@STNMobile-n9l,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Isso sim foi progresso do governo estava passando da hora de desburocratizar esse sistema alimentado por verdadeiras mafias,0,@luuhquinhax,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Agora sim vai ter mais acidentes,0,@lucianocosta-s1y,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Até que enfim,0,@19lorrana19,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Campanha do regime lulista a todo vapor com ampla cobertura da tv estatal globo uol,0,@JohnAre-t9p,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Lula.
""O EXTERMINADOR do FUTURO...Milhares de trabalhadores PERDERÃO seus Empregos por conta dessa CANETADA do dito DEFENSOR dos Trabalhadores brasileiros.""
...@ próxima Profissão a ser ELIMINADA pelo 'EXTERMINADOR do FUTURO'  poderá ser a SUA. Portanto na Ri Não...Cara Pálida!!!",0,@paulodasilvasilva4405,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Graças a Deus ❤ Amei 🇧🇷 🇧🇷 🇧🇷 🇧🇷🫡🌹🙏🏻🙏🏻 E PT13 E Lula 13,0,@thatapessanha13,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Volta lula 😂,0,@sergiomoraes0719,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Poise, eu fiz pelo aplicativo tudo certinho, quando fui marcar pelo CFC, falaram que não sabem de nada ,que contínua tudo igual.......e que essas aulas que fiz não vale nada , eu não entendi",0,@deboralourenco3477,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Eu já estava vendo autoescola falando que a taxa do detran e da clínica iriam aumentar, aonde faço pra denunciar?",1,@flick9175,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"“A máfia sempre dá um jeito. Muda a regra, mas a autoescola e o examinador acabam se ajustando. O Brasil não é para amadores 😂🤡🇧🇷",0,@mundoprivado,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Para motos são as mesmas regras? pois o exame é feito em
pista, os instrutores não terão pistas proprias.",0,@izafernandes5051,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Graças a Deus,agora vai",0,@Projetodoamanhã-2030,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Estão facilitando porque ano que vem tem eleições.,0,@johnnobre40,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Bom demais,0,@zeez145,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Dá com a mão e tia com a outra,0,@andressams8566,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"As auto escolas que amam dificultar para os aluno não passarem, e continuarem pagando 👉🏽🤢😭",0,@entretenimentoS.D,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Ja esta valendo alguém sabe dizee,0,@maykinlove1119,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Vc tem que ir no Detran,0,@anagarielanoleto,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Alguém acredita nessa lábia,o larápio só quer voto 🤣🤣🤣🤣🤣",0,@lt-x1l8j,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Ufa,0,@DimitriusBellos,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Nao vi os gados reclamando,0,@jorleytravassos4146,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Eleição chegando kk,0,@RodrigoNunes-x6h,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Graças a Deus! 🙏🏻,0,@concurseirolucass,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Os bolsonaristas perderam mais uma. Tempos difíceis para os patriotários.,1,@qualeaarte889,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,PT e Lula roubaram o projeto de Kim Kataguiri kkkkkk,0,@Marcus-ChampionsKOF,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Agora falta a máfia dos cartórios.,36,@Observador011,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Verdade o preço ai cair, mas outra coisa, o processo a prova prática, vai ficar mais fácil ? porque o que adianta,, diminuir aulas mas as provas serem a mesma, ,com criterios sem padrão",0,@reydnerguimaraes6850,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Será que cachaceiro semi-analfabeto vai conseguir tirar?,0,@MrRobertoNicolato,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"não se engane pobres, ele fez isso não pensando em você, em um bem comum. mas em arrecadar mais e fortalecer a rede médica de toxicológico e detran",0,@gusttavobezerradeazevedo6295,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Lula❤❤❤,0,@Norbertoarantesmartini-r1c,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Ai sim, parabéns ao governo federal pela medida.
Apesar de já ter sido assaltado tirando a CNH, ano que vem vou renovar gratuitamente.",0,@zinhorx,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Meu presidente 🎉🎉❤❤,1,@LucasPereira-mv4ev,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,PARABÉNS PRESIDENTE LULA ! É uma absurdo que uma pessoa precise estudar para dirigir um carro em rodovias. Qualquer um é capaz de aprender sozinho ! Esperamos que isso aconteça com TODAS AS PROFISSÕES e que ninguém precise mais estudar para se formar profissional de nada . É preciso acabar com a máfia das escolas e faculdades urgentemente !,0,@GilCondoriano,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Ele fica triste pq, dificultaram a vida deles",0,@vanderleijesus8862,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,O TRÂNSITO BRASILEIRO VAI FICAR IGUAL O DA ÍNDIA.,1,@FabioG-ew6qk,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Fui tirar minha  a mulher de aula 30minuto,0,@tiago4182,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Sou condutor há 16 anos,pois sou favor dos fins da auto escola além de puxar dinheiro não te ensina direito,fora que tem pessoas que não tem tempo de pegar as aulas,isso sim",0,@erickwilliambatistarodrigu7526,https://www.youtube.com/watch?v=UZpv03WjizA
